notifying_member,year,vigilance_index,vigilance_index_3y_ma,intensity_core,intensity_core_per_1m,intensity_core_per_10m,intensity_scaled,intensity_scaled_3y_ma,ban_flow,banflow_scaled,banflow_scaled_3y_ma,breadth,breadth_3y_ma,breadth_vectors,breadth_targets,total_notices,tier1_count,tier2_count,tier3_count,tier1_prop,tier1_prop_3y_ma,tier2_prop,tier2_prop_3y_ma,tier3_prop,tier3_prop_3y_ma,sps_engagement,sps_engagement_3y_ma,n_regular,n_emergency,n_regular_addenda,n_emergency_addenda,n_total,cum_n_regular,cum_n_emergency,cum_n_regular_addenda,cum_n_emergency_addenda,cum_n_total,cum_total_notices,population,n_total_per_1m,n_total_per_10m,cum_total_per_1m,cum_total_per_10m,contaminants,pathogens,pests,biotechnology,plant_health,animal_health,human_health
Switzerland,2023,24.684588532484433,17.25133744593769,9.6,1.0800967091590963,10.800967091590964,13.1519332731704,6.65166724393859,4.0,11.11111111111111,4.62962962962963,74.38664835334433,63.18858407897479,52.40699313687048,96.36630356981819,15,7,4,4,0.4666666666666667,0.28055555555555556,0.26666666666666666,0.1722222222222222,0.26666666666666666,0.5472222222222222,4,3.3333333333333335,8.0,0.0,7.0,0.0,15.0,49.0,10.0,62.0,2.0,123.0,123.0,8888093.0,1.687651108061088,16.87651108061088,13.838739086100922,138.3873908610092,6.0,0.15,3.45,0.0,5.6,2.8,5.15
Switzerland,2024,11.322124204371956,16.24581254273021,0.8,0.0885533504049434,0.885533504049434,1.0782809962898814,6.8012620648129305,0.0,0.0,4.62962962962963,54.184488780207545,57.824371215970125,47.72170014624825,60.647277414166844,3,0,1,2,0.0,0.28055555555555556,0.3333333333333333,0.2833333333333333,0.6666666666666666,0.4361111111111111,2,3.0,0.0,0.0,3.0,0.0,3.0,49.0,10.0,65.0,2.0,126.0,126.0,9034102.0,0.33207506401853776,3.3207506401853775,13.947152688778585,139.47152688778587,0.5,0.0,0.3,0.0,0.8,0.0,0.5
Switzerland,2025,7.9874410382579715,14.664717925038119,1.15,0.12729544120710615,1.2729544120710614,1.5500289321667047,5.260081067208994,1.0,2.7777777777777777,4.62962962962963,31.58852898280366,53.38655537211852,27.931468672609956,35.24558929299736,2,1,0,1,0.5,0.32222222222222224,0.0,0.19999999999999998,0.5,0.4777777777777778,1,2.3333333333333335,0.0,1.0,1.0,0.0,2.0,49.0,11.0,66.0,2.0,128.0,128.0,9034102.0,0.2213833760123585,2.213833760123585,14.168536064790944,141.68536064790945,1.0,0.0,0.15,0.0,0.15,0.0,1.0
Tanzania,1999,5.049364209310933,,0.3,0.009008919731426085,0.09008919731426085,0.10969824291318298,,0.0,0.0,,25.0,,50.0,-0.0,2,0,0,2,0.0,,0.0,,1.0,,2,,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,33300330.0,0.0600594648761739,0.600594648761739,0.0600594648761739,0.600594648761739,0.15,0.15,0.0,0.0,0.0,0.0,0.3
Tanzania,2017,0.014768725040542543,2.5320664671757376,0.15,0.0026952778193549336,0.026952778193549336,0.03281938897898343,0.0712588159460832,0.0,0.0,0.0,-0.0,12.5,-0.0,-0.0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,55652890.0,0.017968518795699558,0.1796851879569956,0.05390555638709867,0.5390555638709867,0.15,0.0,0.0,0.0,0.15,0.0,0.0
Tanzania,2019,7.36257761947409,4.142236851275189,12.65,0.2137731018380752,2.137731018380752,2.603035031151912,0.9151842210146928,0.0,0.0,0.0,30.956059277278644,18.65201975909288,16.614518379561055,45.297600174996234,26,0,25,1,0.0,0.0,0.9615384615384616,0.32051282051282054,0.038461538461538464,0.6794871794871794,1,1.3333333333333333,26.0,0.0,0.0,0.0,26.0,27.0,0.0,2.0,0.0,29.0,29.0,59174891.0,0.43937554527983835,4.393755452798383,0.49007272358135817,4.900727235813582,12.0,0.5,0.15,0.0,0.0,3.0,12.15
Tanzania,2020,9.646277442556755,5.6745412623571285,35.25,0.578126659039003,5.78126659039003,7.039631894667613,3.2251621049328363,2.0,5.555555555555555,1.8518518518518519,22.669993227559424,17.875350834946023,14.647742938428268,30.69224351669058,72,2,65,5,0.027777777777777776,0.009259259259259259,0.9027777777777778,0.6214387464387464,0.06944444444444445,0.36930199430199434,5,2.3333333333333335,72.0,0.0,0.0,0.0,72.0,99.0,0.0,2.0,0.0,101.0,101.0,60972798.0,1.1808544525051974,11.808544525051975,1.6564763847642354,16.564763847642354,33.75,1.0,0.5,0.0,0.5,3.0,35.75
Tanzania,2021,12.769940607669527,9.926265223233457,26.3,0.41858710078170425,4.185871007817043,5.096978420364687,4.913215115394737,0.0,0.0,1.8518518518518519,52.38150159252709,35.335851365788386,46.463302408028454,58.29970077702572,60,1,47,12,0.016666666666666666,0.014814814814814814,0.7833333333333333,0.8825498575498575,0.2,0.10263532763532764,12,6.0,60.0,0.0,0.0,0.0,60.0,159.0,0.0,2.0,0.0,161.0,161.0,62830412.0,0.9549515607187169,9.54951560718717,2.562453354595224,25.624533545952236,19.7,5.95,0.65,0.0,1.0,6.95,25.3
Tanzania,2022,11.968293988505202,11.461504012910495,35.8,0.553221953064804,5.532219530648041,6.7363766135589405,6.290995642863746,3.0,8.333333333333332,4.629629629629629,30.101289228685058,35.050928016257195,11.83282126643929,48.36975719093083,70,3,65,2,0.04285714285714286,0.0291005291005291,0.9285714285714286,0.8715608465608465,0.02857142857142857,0.09933862433862435,2,6.333333333333333,69.0,0.0,1.0,0.0,70.0,228.0,0.0,3.0,0.0,231.0,231.0,64711821.0,1.0817189026406784,10.817189026406783,3.5696723787142384,35.69672378714238,34.65,0.5,0.65,0.0,4.0,2.5,35.8
Tanzania,2023,18.409685475931752,14.382640024035496,50.15,0.7528039959886881,7.528039959886881,9.166612432999173,6.999989155640933,5.0,13.88888888888889,7.407407407407407,47.11799384985507,43.20026155702241,33.84724630031349,60.388741399396636,98,10,77,11,0.10204081632653061,0.053854875283446714,0.7857142857142857,0.8325396825396826,0.11224489795918367,0.11360544217687074,11,8.333333333333334,87.0,0.0,11.0,0.0,98.0,315.0,0.0,14.0,0.0,329.0,329.0,66617606.0,1.4710825843846744,14.710825843846745,4.938634390434265,49.386343904342645,42.35,7.3,0.5,0.0,9.0,3.15,41.65
Tanzania,2024,17.370022320152653,15.916000594863204,54.2,0.790546614413383,7.90546614413383,9.626190167906614,8.509726404821576,3.0,8.333333333333332,10.185185185185185,50.60785038964005,42.60904448939339,35.64915559292984,65.56654518635027,143,6,79,58,0.04195804195804196,0.06228533371390515,0.5524475524475524,0.7555777555777556,0.40559440559440557,0.18213691070833926,58,23.666666666666668,94.0,0.0,49.0,0.0,143.0,409.0,0.0,63.0,0.0,472.0,472.0,68560157.0,2.0857595177327264,20.857595177327262,6.88446498160732,68.8446498160732,43.6,10.6,0.0,0.0,6.65,10.2,52.05
Tanzania,2025,12.37588777935234,16.05186519181225,27.5,0.40110759956398584,4.0110759956398585,4.8841370778123965,7.892313226239395,0.0,0.0,7.407407407407407,50.890130471683804,49.53865823705964,29.91737110455211,71.8628898388155,62,0,52,10,0.0,0.047999619428190865,0.8387096774193549,0.7256238385270644,0.16129032258064516,0.2263765420447448,10,26.333333333333332,45.0,0.0,17.0,0.0,62.0,454.0,0.0,80.0,0.0,534.0,534.0,68560157.0,0.9043153153806226,9.043153153806227,7.788780296987943,77.88780296987943,23.5,4.0,0.0,0.0,8.5,2.6999999999999997,25.0
Thailand,1996,15.576331442246738,,3.5,0.05841115256485707,0.5841115256485707,0.7112507374826368,,3.0,8.333333333333332,,61.69800971856442,,68.93917467430877,54.45684476282007,4,3,1,0,0.75,,0.25,,0.0,,0,,3.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,59920064.0,0.06675560293126523,0.6675560293126522,0.06675560293126523,0.6675560293126522,2.0,1.0,0.5,0.0,2.5,1.0,0.0
Thailand,1997,1.0624572007631,8.31939432150492,1.0,0.01646779498728225,0.16467794987282253,0.20052217453528395,0.4558864560089604,1.0,2.7777777777777777,5.555555555555555,-0.0,30.84900485928221,-0.0,-0.0,1,1,0,0,1.0,0.875,0.0,0.125,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,5.0,5.0,60724584.0,0.01646779498728225,0.16467794987282253,0.08233897493641126,0.8233897493641126,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Thailand,1998,8.430330375376755,8.356373006128864,1.3499999999999999,0.02194314514837873,0.21943145148378732,0.26719346364794855,0.39298879188862307,0.0,0.0,3.7037037037037037,41.55046658367589,34.416158767413435,25.162916738782283,57.9380164285695,9,0,0,9,0.0,0.5833333333333334,0.0,0.08333333333333333,1.0,0.3333333333333333,9,3.0,8.0,0.0,1.0,0.0,9.0,12.0,1.0,1.0,0.0,14.0,14.0,61522630.0,0.1462876343225249,1.462876343225249,0.2275585422794832,2.2755854227948316,1.2,0.0,0.15,0.0,0.44999999999999996,0.0,0.8999999999999999
Thailand,1999,15.95984183934393,8.484209805161262,5.45,0.08748127960809927,0.8748127960809927,1.065226791546321,0.5109808099098512,5.0,13.88888888888889,5.555555555555556,53.09689336018487,31.54911998128692,20.55832450010628,85.63546222026346,8,5,0,3,0.625,0.5416666666666666,0.0,0.0,0.375,0.4583333333333333,3,4.0,4.0,4.0,0.0,0.0,8.0,16.0,5.0,1.0,0.0,22.0,22.0,62299043.0,0.12841288749812738,1.2841288749812738,0.3531354406198503,3.5313544061985027,0.0,5.0,0.44999999999999996,0.0,1.0,5.0,4.45
Thailand,2000,8.438158565844487,10.942776926855059,0.8999999999999999,0.014283942396669363,0.14283942396669366,0.17393021910516115,0.5021168247664769,0.0,0.0,4.62962962962963,41.79944983623582,45.48226992669887,-0.0,83.59889967247165,6,0,0,6,0.0,0.20833333333333334,0.0,0.0,1.0,0.7916666666666666,6,6.0,6.0,0.0,0.0,0.0,6.0,22.0,5.0,1.0,0.0,28.0,28.0,63007815.0,0.09522628264446244,0.9522628264446243,0.44438931900749135,4.443893190074914,0.0,0.8999999999999999,0.0,0.0,0.75,0.15,0.8999999999999999
Thailand,2001,22.272584587646854,15.556861664278424,13.65,0.21445020129332795,2.1445020129332795,2.61127981773377,1.2834789427950841,6.0,16.666666666666664,10.185185185185185,76.32087668166662,57.0724066260291,60.95792564739608,91.68382771593716,57,6,0,51,0.10526315789473684,0.24342105263157895,0.0,0.0,0.8947368421052632,0.7565789473684211,51,20.0,47.0,4.0,6.0,0.0,57.0,69.0,9.0,7.0,0.0,85.0,85.0,63651141.0,0.8955063350710398,8.955063350710398,1.3354041838778663,13.354041838778663,2.4,9.3,1.95,0.0,3.45,7.3999999999999995,10.75
Thailand,2002,15.925622630856171,15.545455261449172,3.2,0.049792709062119,0.49792709062119,0.6063071774241606,1.1305057380876973,1.0,2.7777777777777777,6.481481481481481,73.40281089396538,63.84104580395594,58.599164337647125,88.20645745028362,11,1,2,8,0.09090909090909091,0.06539074960127592,0.18181818181818182,0.06060606060606061,0.7272727272727273,0.8740031897926634,8,21.666666666666668,11.0,0.0,0.0,0.0,11.0,80.0,9.0,7.0,0.0,96.0,96.0,64266437.0,0.17116243740103407,1.7116243740103407,1.4937812718635701,14.937812718635701,1.95,1.1,0.15,0.0,2.0,0.65,2.7
Thailand,2003,21.079228936689027,19.759145385064016,14.3,0.22044711422857247,2.2044711422857244,2.684301981490526,1.9672963255494855,8.0,22.22222222222222,13.888888888888888,60.46757633620257,70.0637546372782,36.18662765903355,84.74852501337159,16,14,0,2,0.875,0.3570574162679426,0.0,0.06060606060606061,0.125,0.5823365231259968,2,20.333333333333332,15.0,1.0,0.0,0.0,16.0,95.0,10.0,7.0,0.0,112.0,112.0,64868166.0,0.24665411382217897,2.46654113822179,1.7265787967552528,17.265787967552527,12.3,1.0,1.0,0.0,2.0,6.0,10.3
Thailand,2004,20.43267246667778,19.14584134474099,11.0,0.1680619706210258,1.680619706210258,2.0464276991327046,1.7790122860157969,6.0,16.666666666666664,13.888888888888888,68.39223334367365,67.42087352461387,47.28301523003201,89.5014514573153,12,10,2,0,0.8333333333333334,0.5997474747474748,0.16666666666666666,0.11616161616161617,0.0,0.2840909090909091,0,3.3333333333333335,9.0,3.0,0.0,0.0,12.0,104.0,13.0,7.0,0.0,124.0,124.0,65452047.0,0.1833403315865736,1.8334033158657361,1.8945167597279273,18.945167597279273,4.0,7.0,0.0,0.0,2.0,7.0,7.0
Thailand,2005,27.990464802576753,23.167455401981186,15.75,0.2385733947191514,2.385733947191514,2.905018913114608,2.5452495312459464,13.0,36.11111111111111,25.0,70.22158701393144,66.36046556460256,63.149271079175605,77.29390294868728,21,14,2,5,0.6666666666666666,0.7916666666666666,0.09523809523809523,0.08730158730158728,0.23809523809523808,0.12103174603174603,5,2.3333333333333335,9.0,7.0,5.0,0.0,21.0,113.0,20.0,12.0,0.0,145.0,145.0,66017420.0,0.3180978596255352,3.180978596255352,2.1963899831286953,21.963899831286955,5.5,9.1,1.15,0.0,1.0,9.0,10.75
Thailand,2006,26.232895876305093,24.885344381853205,18.9,0.28392153688620725,2.8392153688620727,3.457206263363735,2.802884291870349,10.0,27.77777777777778,26.851851851851848,74.77465417784596,71.12949151181702,56.92350556488242,92.6258027908095,25,17,2,6,0.68,0.7266666666666667,0.08,0.11396825396825395,0.24,0.15936507936507935,6,3.6666666666666665,14.0,5.0,4.0,2.0,25.0,127.0,25.0,16.0,2.0,170.0,170.0,66567687.0,0.37555758847381915,3.7555758847381915,2.55379160162197,25.5379160162197,9.3,9.15,0.44999999999999996,0.0,3.4499999999999997,10.0,7.95
Thailand,2007,21.13710264089017,25.120154439924008,18.75,0.2794237117680183,2.794237117680183,3.402437930743903,3.2548877024074154,7.0,19.444444444444446,27.777777777777775,64.00225008249929,69.66616375809224,30.275152554666718,97.72934761033186,25,16,4,5,0.64,0.6622222222222223,0.16,0.11174603174603175,0.2,0.22603174603174603,5,5.333333333333333,7.0,2.0,16.0,0.0,25.0,134.0,27.0,32.0,2.0,195.0,195.0,67102394.0,0.37256494902402437,3.7256494902402437,2.9060066023873903,29.0600660238739,16.45,2.0,0.3,0.0,8.3,7.0,4.75
Thailand,2008,18.207551437298818,21.859183318164696,11.3,0.16711074251443697,1.6711074251443696,2.034844950588678,2.9648297148987717,7.0,19.444444444444446,22.222222222222225,52.43157826989177,63.736160843412335,21.571410400075706,83.29174613970784,13,11,0,2,0.8461538461538461,0.722051282051282,0.0,0.08,0.15384615384615385,0.19794871794871796,2,4.333333333333333,6.0,2.0,2.0,3.0,13.0,140.0,29.0,34.0,5.0,208.0,208.0,67619830.0,0.19225129669802482,1.9225129669802483,3.076020747168397,30.760207471683973,10.3,0.0,1.0,0.0,2.0,3.0,8.3
Thailand,2009,10.1300766883192,16.491576922169397,9.75,0.14312750179533265,1.4312750179533267,1.7428100069236643,2.3933642960854153,2.0,5.555555555555555,14.814814814814817,37.00683870379553,51.146889018728864,14.59091282994429,59.42276457764677,16,7,4,5,0.4375,0.6412179487179487,0.25,0.1366666666666667,0.3125,0.22211538461538463,5,4.0,9.0,0.0,7.0,0.0,16.0,149.0,29.0,41.0,5.0,224.0,224.0,68121080.0,0.23487590038208436,2.348759003820844,3.288262605349181,32.88262605349181,9.25,0.0,0.5,0.0,3.5,0.0,6.25
Thailand,2010,22.257309895289936,16.86497934030265,20.95,0.30548511130455747,3.054851113045575,3.7197778363314775,2.4991442646146065,7.0,19.444444444444446,14.814814814814815,68.88927156692606,52.77589618020445,60.97001089020153,76.80853224365059,26,18,5,3,0.6923076923076923,0.6586538461538461,0.19230769230769232,0.14743589743589744,0.11538461538461539,0.19391025641025642,3,3.3333333333333335,9.0,6.0,10.0,1.0,26.0,158.0,35.0,51.0,6.0,250.0,250.0,68579447.0,0.3791223338385916,3.791223338385916,3.645407056140304,36.45407056140304,11.15,8.8,1.0,0.0,1.0,9.65,11.3
Thailand,2011,12.777038394987326,15.054808326198819,7.0,0.10143867869570958,1.014386786957096,1.2351808150246215,2.232589552759921,6.0,16.666666666666664,13.888888888888888,31.939368474464573,45.94515958172872,29.58363892911637,34.29509801981278,7,7,0,0,1.0,0.7099358974358975,0.0,0.14743589743589744,0.0,0.14262820512820515,0,2.6666666666666665,1.0,3.0,2.0,1.0,7.0,159.0,38.0,53.0,7.0,257.0,257.0,69007208.0,0.10143867869570958,1.014386786957096,3.724248632113909,37.24248632113909,6.0,1.0,0.0,0.0,0.0,1.0,7.0
Thailand,2012,11.273851447275007,15.436066579184091,7.3,0.10513263576533348,1.0513263576533347,1.2801607473600078,2.078373132905369,2.0,5.555555555555555,13.888888888888888,43.7666733325928,48.19843779132781,48.025935373830805,39.507411291354806,11,5,4,2,0.45454545454545453,0.7156177156177156,0.36363636363636365,0.1853146853146853,0.18181818181818182,0.09906759906759906,2,1.6666666666666667,8.0,0.0,2.0,1.0,11.0,167.0,38.0,55.0,8.0,268.0,268.0,69436098.0,0.1584190401943381,1.584190401943381,3.8596638883711467,38.596638883711464,4.5,2.8,0.0,0.0,0.0,1.3,7.0
Thailand,2013,6.273773528913628,10.10822112372532,14.05,0.20115938245873577,2.0115938245873575,2.4494424924497755,1.6549280182781352,0.0,0.0,7.407407407407407,25.857622036556144,33.85455461453784,4.262151292309916,47.45309278080237,26,7,12,7,0.2692307692307692,0.5745920745920746,0.46153846153846156,0.27505827505827507,0.2692307692307692,0.15034965034965034,7,3.0,9.0,0.0,17.0,0.0,26.0,176.0,38.0,72.0,8.0,294.0,294.0,69845114.0,0.37225223800193097,3.7225223800193095,4.209313768175681,42.09313768175681,13.9,0.15,0.0,0.0,0.0,4.0,14.55
Thailand,2014,16.122376102480846,11.22333369288983,4.65,0.06622387626520182,0.6622387626520182,0.8063833491435394,1.5119955296511076,2.0,5.555555555555555,3.7037037037037037,69.07529575460904,46.23319704125266,45.3582883786541,92.79230313056398,7,3,3,1,0.42857142857142855,0.3841158841158841,0.42857142857142855,0.4179154179154179,0.14285714285714285,0.19796869796869795,1,3.3333333333333335,4.0,1.0,1.0,1.0,7.0,180.0,39.0,73.0,9.0,301.0,301.0,70216367.0,0.09969185674331456,0.9969185674331457,4.286749839962526,42.86749839962526,3.15,1.5,0.0,0.0,1.0,1.5,2.65
Thailand,2015,18.23484775988897,13.543665797094482,8.75,0.12404169814077089,1.2404169814077088,1.5104093209470775,1.5887450541801307,4.0,11.11111111111111,5.5555555555555545,68.3313733828695,54.42143039134489,49.73468976806529,86.9280569976737,14,7,2,5,0.5,0.39926739926739924,0.14285714285714285,0.34432234432234426,0.35714285714285715,0.2564102564102564,5,4.333333333333333,5.0,2.0,4.0,3.0,14.0,185.0,41.0,77.0,12.0,315.0,315.0,70540795.0,0.1984667170252334,1.9846671702523342,4.465501133067752,44.65501133067752,4.75,4.0,0.0,0.0,1.0,4.6,3.45
Thailand,2016,20.17982938919716,18.179017750522323,8.2,0.1157213999393535,1.157213999393535,1.4090961646065534,1.2419629448990568,2.0,5.555555555555555,7.407407407407407,88.00645835339883,75.13770916362579,79.08383997330017,96.92907673349748,17,5,4,8,0.29411764705882354,0.4075630252100841,0.23529411764705882,0.2689075630252101,0.47058823529411764,0.3235294117647059,8,4.666666666666667,6.0,0.0,11.0,0.0,17.0,191.0,41.0,88.0,12.0,332.0,332.0,70859841.0,0.23991021938646462,2.399102193864646,4.685305460959191,46.853054609591915,2.75,2.95,2.5,0.0,2.65,2.6,4.45
Thailand,2017,7.237947446409581,15.217541531831905,6.1,0.08572209064037452,0.8572209064037452,1.0438058060713942,1.3211037638750083,1.0,2.7777777777777777,6.481481481481481,28.98006305727616,61.77263159784817,20.45365695219133,37.506469162360986,12,3,5,4,0.25,0.34803921568627444,0.4166666666666667,0.2649393090569561,0.3333333333333333,0.38702147525676933,4,5.666666666666667,3.0,0.0,9.0,0.0,12.0,194.0,41.0,97.0,12.0,344.0,344.0,71160187.0,0.16863362093188428,1.6863362093188428,4.8341638000473495,48.341638000473495,5.6,0.0,0.5,0.0,0.95,0.0,5.65
Thailand,2018,14.426230430639702,13.94800242208215,18.45,0.2584899627226651,2.584899627226651,3.1475355055563217,1.8668124920780897,4.0,11.11111111111111,6.481481481481481,45.60475282125235,54.19709141064245,45.49751526806393,45.71199037444077,27,12,12,3,0.4444444444444444,0.32952069716775595,0.4444444444444444,0.3654684095860567,0.1111111111111111,0.30501089324618735,3,5.0,20.0,0.0,7.0,0.0,27.0,214.0,41.0,104.0,12.0,371.0,371.0,71376079.0,0.3782779942282904,3.7827799422829043,5.197819846618361,51.978198466183606,12.45,6.0,0.0,0.0,0.0,4.65,18.45
Thailand,2019,32.87555631712286,18.17991139805738,24.55,0.34324972706753115,3.4324972706753116,4.179623424592028,2.7903215787399147,17.0,47.22222222222222,20.37037037037037,72.33473999139335,48.97318528997395,69.01775558033563,75.65172440245107,34,20,7,7,0.5882352941176471,0.42755991285403044,0.20588235294117646,0.35566448801742917,0.20588235294117646,0.21677559912854028,7,4.666666666666667,9.0,15.0,10.0,0.0,34.0,223.0,56.0,114.0,12.0,405.0,405.0,71522271.0,0.47537640408537923,4.753764040853793,5.662571872193488,56.62571872193488,6.45,15.45,1.5,1.15,1.5,15.45,8.05
Thailand,2020,50.048854836050424,32.450213861270996,77.45,1.0810775499848664,10.810775499848663,13.163876604709825,6.830345178286058,68.0,100.0,52.77777777777777,45.62555181965499,54.521681544100225,36.35357359336231,54.89753004594766,80,77,0,3,0.9625,0.6650599128540305,0.0,0.21677559912854028,0.0375,0.11816448801742918,3,4.333333333333333,10.0,64.0,6.0,0.0,80.0,233.0,120.0,120.0,12.0,485.0,485.0,71641484.0,1.1166714525344004,11.166714525344004,6.769820680989802,67.69820680989802,8.45,66.0,3.0,0.0,4.0,64.15,11.45
Thailand,2021,49.22012185477374,44.04817766931567,111.6,1.5558922503906878,15.55892250390688,18.945517455851352,12.096339161717735,105.0,100.0,82.4074074074074,28.47319499820315,48.8111622697505,26.784456001465056,30.161933994941247,124,109,1,14,0.8790322580645161,0.8099225173940544,0.008064516129032258,0.0713156230234029,0.11290322580645161,0.11876185958254269,14,8.0,5.0,102.0,15.0,2.0,124.0,238.0,222.0,135.0,14.0,609.0,609.0,71727332.0,1.7287691671007643,17.287691671007643,8.490487280357787,84.90487280357786,11.85,99.15,0.6,0.0,1.9000000000000001,104.15,7.7
Thailand,2022,50.50804298429089,49.925673225038345,131.4,1.8317334266355703,18.317334266355704,22.30433219271873,18.137908751093303,123.0,100.0,100.0,27.355467487837302,33.818071435231815,27.246296812189115,27.464638163485493,140,127,7,6,0.9071428571428571,0.9162250384024576,0.05,0.01935483870967742,0.04285714285714286,0.06442012288786482,6,7.666666666666667,13.0,121.0,6.0,0.0,140.0,251.0,343.0,141.0,14.0,749.0,749.0,71735329.0,1.9516185671916275,19.516185671916276,10.441159334475207,104.41159334475206,11.65,118.0,1.1,0.65,1.1,122.0,9.3
Thailand,2023,46.259660757857944,48.66260853230752,100.95,1.4079019771085877,14.079019771085877,17.143495301002122,19.464448316524066,96.0,100.0,100.0,17.725439362034923,24.518033949358458,13.035064114864555,22.415814609205288,105,99,3,3,0.9428571428571428,0.9096774193548387,0.02857142857142857,0.028878648233486945,0.02857142857142857,0.06144393241167434,3,7.666666666666667,4.0,95.0,5.0,1.0,105.0,255.0,438.0,146.0,15.0,854.0,854.0,71702435.0,1.46438541452602,14.6438541452602,11.910334704811628,119.10334704811629,4.45,96.5,0.0,0.0,2.65,96.15,2.8
Thailand,2024,48.75362536078759,48.50710970097881,84.1,1.173466360047302,11.73466360047302,14.288860557373445,17.912229350364765,75.0,100.0,100.0,36.618190549847675,27.233032466573302,27.297048037218385,45.93933306247696,90,81,5,4,0.9,0.9166666666666666,0.05555555555555555,0.044708994708994705,0.044444444444444446,0.038624338624338624,4,4.333333333333333,3.0,72.0,14.0,1.0,90.0,258.0,510.0,160.0,16.0,944.0,944.0,71668011.0,1.255790397196875,12.557903971968749,13.171845943931666,131.71845943931666,3.95,76.15,4.0,0.0,5.0,73.15,7.1
Thailand,2025,24.23003381706537,39.747773311903636,26.75,0.37324881250018227,3.7324881250018227,4.544911057190721,11.992422305188763,12.0,33.33333333333333,77.77777777777777,52.59078587331439,35.64480526173233,48.02179193397714,57.159779812651635,34,23,6,5,0.6764705882352942,0.8397759103641457,0.17647058823529413,0.08686585745409275,0.14705882352941177,0.07335823218176159,5,4.0,8.0,12.0,7.0,7.0,34.0,266.0,522.0,167.0,23.0,978.0,978.0,71668011.0,0.4744097056077083,4.7440970560770825,13.646255649539373,136.46255649539373,7.1,19.15,0.5,0.0,0.15,19.15,7.6
The Gambia,2010,0.0,,0.15,,,0.0,,0.0,0.0,,-0.0,,-0.0,-0.0,1,0,0,1,0.0,,0.0,,1.0,,1,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,0.15,0.0,0.0,0.0,0.0,0.0,0.15
The Gambia,2011,0.0,0.0,0.15,,,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,,,,,,0.0,0.15,0.0,0.0,0.0,0.15,0.0
The Gambia,2020,0.0,0.0,0.15,,,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,,,,,,0.15,0.0,0.0,0.0,0.0,0.0,0.15
The Gambia,2023,11.039780311766682,3.679926770588894,0.8,,,0.0,0.0,0.0,0.0,0.0,55.198901558833406,18.39963385294447,66.47170014624825,43.92610297141856,3,0,1,2,0.0,0.0,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.8888888888888888,2,1.3333333333333333,3.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,6.0,6.0,,,,,,0.15,0.5,0.15,0.0,0.15,0.0,0.65
The former Yugoslav Republic of Macedonia,2009,10.988358195543164,,3.0,,,0.0,,2.0,5.555555555555555,,45.2195687554936,,32.501121082417704,57.9380164285695,4,2,2,0,0.5,,0.5,,0.0,,0,,1.0,2.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,4.0,4.0,,,,,,0.5,2.5,0.0,0.0,0.0,2.0,1.0
The former Yugoslav Republic of Macedonia,2010,10.79380164285695,10.891079919200056,1.0,,,0.0,0.0,0.0,0.0,2.7777777777777777,53.96900821428475,49.59428848488918,50.0,57.9380164285695,2,0,2,0,0.0,0.25,1.0,0.75,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,,,,,,0.5,0.5,0.0,0.0,0.0,1.0,0.5
Togo,2015,10.714009228190045,,1.1,0.14354326100275408,1.4354326100275407,1.7478725511452555,,0.0,0.0,,49.6373329008734,,28.731784891883972,70.54288090986283,5,0,1,4,0.0,,0.2,,0.8,,4,,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,7663195.0,0.6524693681943367,6.524693681943367,0.6524693681943367,6.524693681943367,0.95,0.15,0.0,0.0,0.15,0.8,0.15
